"";"Date";"month_year";"day_year";"year";"day_abs";"week_abs";"month_abs";"week_year";"week_year_num"
"2207";2012-01-16;"01";"16";"2012";2207;317;1;"2012-W03";"03"
"2208";2012-01-17;"01";"17";"2012";2208;317;1;"2012-W03";"03"
"2209";2012-01-18;"01";"18";"2012";2209;317;1;"2012-W03";"03"
"2210";2012-01-19;"01";"19";"2012";2210;317;1;"2012-W03";"03"
"2211";2012-01-20;"01";"20";"2012";2211;317;1;"2012-W03";"03"
"2212";2012-01-21;"01";"21";"2012";2212;317;1;"2012-W03";"03"
"2213";2012-01-22;"01";"22";"2012";2213;317;1;"2012-W03";"03"
"2214";2012-01-23;"01";"23";"2012";2214;318;1;"2012-W04";"04"
"2215";2012-01-24;"01";"24";"2012";2215;318;1;"2012-W04";"04"
"2216";2012-01-25;"01";"25";"2012";2216;318;1;"2012-W04";"04"
"2217";2012-01-26;"01";"26";"2012";2217;318;1;"2012-W04";"04"
"2218";2012-01-27;"01";"27";"2012";2218;318;1;"2012-W04";"04"
"2219";2012-01-28;"01";"28";"2012";2219;318;1;"2012-W04";"04"
"2220";2012-01-29;"01";"29";"2012";2220;318;1;"2012-W04";"04"
"2221";2012-01-30;"01";"30";"2012";2221;319;1;"2012-W05";"05"
"2222";2012-01-31;"01";"31";"2012";2222;319;1;"2012-W05";"05"
"2223";2012-02-01;"02";"01";"2012";2223;319;1;"2012-W05";"05"
"2224";2012-02-02;"02";"02";"2012";2224;319;1;"2012-W05";"05"
"2225";2012-02-03;"02";"03";"2012";2225;319;1;"2012-W05";"05"
"2226";2012-02-04;"02";"04";"2012";2226;319;1;"2012-W05";"05"
"2227";2012-02-05;"02";"05";"2012";2227;319;1;"2012-W05";"05"
"2228";2012-02-06;"02";"06";"2012";2228;320;1;"2012-W06";"06"
"2229";2012-02-07;"02";"07";"2012";2229;320;1;"2012-W06";"06"
"2230";2012-02-08;"02";"08";"2012";2230;320;1;"2012-W06";"06"
"2231";2012-02-09;"02";"09";"2012";2231;320;1;"2012-W06";"06"
"2232";2012-02-10;"02";"10";"2012";2232;320;1;"2012-W06";"06"
"2233";2012-02-11;"02";"11";"2012";2233;320;1;"2012-W06";"06"
"2234";2012-02-12;"02";"12";"2012";2234;320;1;"2012-W06";"06"
"2235";2012-02-13;"02";"13";"2012";2235;321;1;"2012-W07";"07"
"2236";2012-02-14;"02";"14";"2012";2236;321;1;"2012-W07";"07"
"2237";2012-02-15;"02";"15";"2012";2237;321;1;"2012-W07";"07"
"2238";2012-02-16;"02";"16";"2012";2238;321;1;"2012-W07";"07"
"2239";2012-02-17;"02";"17";"2012";2239;321;1;"2012-W07";"07"
"2240";2012-02-18;"02";"18";"2012";2240;321;1;"2012-W07";"07"
"2241";2012-02-19;"02";"19";"2012";2241;321;1;"2012-W07";"07"
"2242";2012-02-20;"02";"20";"2012";2242;322;1;"2012-W08";"08"
"2243";2012-02-21;"02";"21";"2012";2243;322;1;"2012-W08";"08"
"2244";2012-02-22;"02";"22";"2012";2244;322;1;"2012-W08";"08"
"2245";2012-02-23;"02";"23";"2012";2245;322;1;"2012-W08";"08"
"2246";2012-02-24;"02";"24";"2012";2246;322;1;"2012-W08";"08"
"2247";2012-02-25;"02";"25";"2012";2247;322;1;"2012-W08";"08"
"2248";2012-02-26;"02";"26";"2012";2248;322;1;"2012-W08";"08"
"2249";2012-02-27;"02";"27";"2012";2249;323;1;"2012-W09";"09"
"2250";2012-02-28;"02";"28";"2012";2250;323;1;"2012-W09";"09"
"2251";2012-02-29;"02";"29";"2012";2251;323;1;"2012-W09";"09"
"2252";2012-03-01;"03";"01";"2012";2252;323;1;"2012-W09";"09"
"2253";2012-03-02;"03";"02";"2012";2253;323;1;"2012-W09";"09"
"2254";2012-03-03;"03";"03";"2012";2254;323;1;"2012-W09";"09"
"2255";2012-03-04;"03";"04";"2012";2255;323;1;"2012-W09";"09"
"2256";2012-03-05;"03";"05";"2012";2256;324;1;"2012-W10";"10"
"2257";2012-03-06;"03";"06";"2012";2257;324;1;"2012-W10";"10"
"2258";2012-03-07;"03";"07";"2012";2258;324;1;"2012-W10";"10"
"2259";2012-03-08;"03";"08";"2012";2259;324;1;"2012-W10";"10"
"2260";2012-03-09;"03";"09";"2012";2260;324;1;"2012-W10";"10"
"2261";2012-03-10;"03";"10";"2012";2261;324;1;"2012-W10";"10"
"2262";2012-03-11;"03";"11";"2012";2262;324;1;"2012-W10";"10"
"2263";2012-03-12;"03";"12";"2012";2263;325;1;"2012-W11";"11"
"2264";2012-03-13;"03";"13";"2012";2264;325;1;"2012-W11";"11"
"2265";2012-03-14;"03";"14";"2012";2265;325;1;"2012-W11";"11"
"2266";2012-03-15;"03";"15";"2012";2266;325;1;"2012-W11";"11"
"2267";2012-03-16;"03";"16";"2012";2267;325;1;"2012-W11";"11"
"2268";2012-03-17;"03";"17";"2012";2268;325;1;"2012-W11";"11"
"2269";2012-03-18;"03";"18";"2012";2269;325;1;"2012-W11";"11"
"2270";2012-03-19;"03";"19";"2012";2270;326;1;"2012-W12";"12"
"2271";2012-03-20;"03";"20";"2012";2271;326;1;"2012-W12";"12"
"2272";2012-03-21;"03";"21";"2012";2272;326;1;"2012-W12";"12"
"2273";2012-03-22;"03";"22";"2012";2273;326;1;"2012-W12";"12"
"2274";2012-03-23;"03";"23";"2012";2274;326;1;"2012-W12";"12"
"2275";2012-03-24;"03";"24";"2012";2275;326;1;"2012-W12";"12"
"2276";2012-03-25;"03";"25";"2012";2276;326;1;"2012-W12";"12"
"2277";2012-03-26;"03";"26";"2012";2277;327;1;"2012-W13";"13"
"2278";2012-03-27;"03";"27";"2012";2278;327;1;"2012-W13";"13"
"2279";2012-03-28;"03";"28";"2012";2279;327;1;"2012-W13";"13"
"2280";2012-03-29;"03";"29";"2012";2280;327;1;"2012-W13";"13"
"2281";2012-03-30;"03";"30";"2012";2281;327;1;"2012-W13";"13"
"2282";2012-03-31;"03";"31";"2012";2282;327;1;"2012-W13";"13"
"2283";2012-04-01;"04";"01";"2012";2283;327;1;"2012-W13";"13"
"2284";2012-04-02;"04";"02";"2012";2284;328;1;"2012-W14";"14"
"2285";2012-04-03;"04";"03";"2012";2285;328;1;"2012-W14";"14"
"2286";2012-04-04;"04";"04";"2012";2286;328;1;"2012-W14";"14"
"2287";2012-04-05;"04";"05";"2012";2287;328;1;"2012-W14";"14"
"2288";2012-04-06;"04";"06";"2012";2288;328;1;"2012-W14";"14"
"2289";2012-04-07;"04";"07";"2012";2289;328;1;"2012-W14";"14"
"2290";2012-04-08;"04";"08";"2012";2290;328;1;"2012-W14";"14"
"2291";2012-04-09;"04";"09";"2012";2291;329;1;"2012-W15";"15"
"2292";2012-04-10;"04";"10";"2012";2292;329;1;"2012-W15";"15"
"2293";2012-04-11;"04";"11";"2012";2293;329;1;"2012-W15";"15"
"2294";2012-04-12;"04";"12";"2012";2294;329;1;"2012-W15";"15"
"2295";2012-04-13;"04";"13";"2012";2295;329;1;"2012-W15";"15"
"2296";2012-04-14;"04";"14";"2012";2296;329;1;"2012-W15";"15"
"2297";2012-04-15;"04";"15";"2012";2297;329;1;"2012-W15";"15"
"2298";2012-04-16;"04";"16";"2012";2298;330;1;"2012-W16";"16"
"2299";2012-04-17;"04";"17";"2012";2299;330;1;"2012-W16";"16"
"2300";2012-04-18;"04";"18";"2012";2300;330;1;"2012-W16";"16"
"2301";2012-04-19;"04";"19";"2012";2301;330;1;"2012-W16";"16"
"2302";2012-04-20;"04";"20";"2012";2302;330;1;"2012-W16";"16"
"2303";2012-04-21;"04";"21";"2012";2303;330;1;"2012-W16";"16"
"2304";2012-04-22;"04";"22";"2012";2304;330;1;"2012-W16";"16"
"2305";2012-04-23;"04";"23";"2012";2305;331;1;"2012-W17";"17"
"2306";2012-04-24;"04";"24";"2012";2306;331;1;"2012-W17";"17"
"2307";2012-04-25;"04";"25";"2012";2307;331;1;"2012-W17";"17"
"2308";2012-04-26;"04";"26";"2012";2308;331;1;"2012-W17";"17"
"2309";2012-04-27;"04";"27";"2012";2309;331;1;"2012-W17";"17"
"2310";2012-04-28;"04";"28";"2012";2310;331;1;"2012-W17";"17"
"2311";2012-04-29;"04";"29";"2012";2311;331;1;"2012-W17";"17"
"2312";2012-04-30;"04";"30";"2012";2312;332;1;"2012-W18";"18"
"2313";2012-05-01;"05";"01";"2012";2313;332;1;"2012-W18";"18"
"2314";2012-05-02;"05";"02";"2012";2314;332;1;"2012-W18";"18"
"2315";2012-05-03;"05";"03";"2012";2315;332;1;"2012-W18";"18"
"2316";2012-05-04;"05";"04";"2012";2316;332;1;"2012-W18";"18"
"2317";2012-05-05;"05";"05";"2012";2317;332;1;"2012-W18";"18"
"2318";2012-05-06;"05";"06";"2012";2318;332;1;"2012-W18";"18"
"2319";2012-05-07;"05";"07";"2012";2319;333;1;"2012-W19";"19"
"2320";2012-05-08;"05";"08";"2012";2320;333;1;"2012-W19";"19"
"2321";2012-05-09;"05";"09";"2012";2321;333;1;"2012-W19";"19"
"2322";2012-05-10;"05";"10";"2012";2322;333;1;"2012-W19";"19"
"2323";2012-05-11;"05";"11";"2012";2323;333;1;"2012-W19";"19"
"2324";2012-05-12;"05";"12";"2012";2324;333;1;"2012-W19";"19"
"2325";2012-05-13;"05";"13";"2012";2325;333;1;"2012-W19";"19"
"2326";2012-05-14;"05";"14";"2012";2326;334;1;"2012-W20";"20"
"2327";2012-05-15;"05";"15";"2012";2327;334;1;"2012-W20";"20"
"2328";2012-05-16;"05";"16";"2012";2328;334;1;"2012-W20";"20"
"2329";2012-05-17;"05";"17";"2012";2329;334;1;"2012-W20";"20"
"2330";2012-05-18;"05";"18";"2012";2330;334;1;"2012-W20";"20"
"2331";2012-05-19;"05";"19";"2012";2331;334;1;"2012-W20";"20"
"2332";2012-05-20;"05";"20";"2012";2332;334;1;"2012-W20";"20"
"2333";2012-05-21;"05";"21";"2012";2333;335;1;"2012-W21";"21"
"2334";2012-05-22;"05";"22";"2012";2334;335;1;"2012-W21";"21"
"2335";2012-05-23;"05";"23";"2012";2335;335;1;"2012-W21";"21"
"2336";2012-05-24;"05";"24";"2012";2336;335;1;"2012-W21";"21"
"2337";2012-05-25;"05";"25";"2012";2337;335;1;"2012-W21";"21"
"2338";2012-05-26;"05";"26";"2012";2338;335;1;"2012-W21";"21"
"2339";2012-05-27;"05";"27";"2012";2339;335;1;"2012-W21";"21"
"2340";2012-05-28;"05";"28";"2012";2340;336;1;"2012-W22";"22"
"2341";2012-05-29;"05";"29";"2012";2341;336;1;"2012-W22";"22"
"2342";2012-05-30;"05";"30";"2012";2342;336;1;"2012-W22";"22"
"2343";2012-05-31;"05";"31";"2012";2343;336;1;"2012-W22";"22"
"2344";2012-06-01;"06";"01";"2012";2344;336;1;"2012-W22";"22"
"2345";2012-06-02;"06";"02";"2012";2345;336;1;"2012-W22";"22"
"2346";2012-06-03;"06";"03";"2012";2346;336;1;"2012-W22";"22"
"2347";2012-06-04;"06";"04";"2012";2347;337;1;"2012-W23";"23"
"2348";2012-06-05;"06";"05";"2012";2348;337;1;"2012-W23";"23"
"2349";2012-06-06;"06";"06";"2012";2349;337;1;"2012-W23";"23"
"2350";2012-06-07;"06";"07";"2012";2350;337;1;"2012-W23";"23"
"2351";2012-06-08;"06";"08";"2012";2351;337;1;"2012-W23";"23"
"2352";2012-06-09;"06";"09";"2012";2352;337;1;"2012-W23";"23"
"2353";2012-06-10;"06";"10";"2012";2353;337;1;"2012-W23";"23"
"2354";2012-06-11;"06";"11";"2012";2354;338;1;"2012-W24";"24"
"2355";2012-06-12;"06";"12";"2012";2355;338;1;"2012-W24";"24"
"2356";2012-06-13;"06";"13";"2012";2356;338;1;"2012-W24";"24"
"2357";2012-06-14;"06";"14";"2012";2357;338;1;"2012-W24";"24"
"2358";2012-06-15;"06";"15";"2012";2358;338;1;"2012-W24";"24"
"2359";2012-06-16;"06";"16";"2012";2359;338;1;"2012-W24";"24"
"2360";2012-06-17;"06";"17";"2012";2360;338;1;"2012-W24";"24"
"2361";2012-06-18;"06";"18";"2012";2361;339;1;"2012-W25";"25"
"2362";2012-06-19;"06";"19";"2012";2362;339;1;"2012-W25";"25"
"2363";2012-06-20;"06";"20";"2012";2363;339;1;"2012-W25";"25"
"2364";2012-06-21;"06";"21";"2012";2364;339;1;"2012-W25";"25"
"2365";2012-06-22;"06";"22";"2012";2365;339;1;"2012-W25";"25"
"2366";2012-06-23;"06";"23";"2012";2366;339;1;"2012-W25";"25"
"2367";2012-06-24;"06";"24";"2012";2367;339;1;"2012-W25";"25"
"2368";2012-06-25;"06";"25";"2012";2368;340;1;"2012-W26";"26"
"2369";2012-06-26;"06";"26";"2012";2369;340;1;"2012-W26";"26"
"2370";2012-06-27;"06";"27";"2012";2370;340;1;"2012-W26";"26"
"2371";2012-06-28;"06";"28";"2012";2371;340;1;"2012-W26";"26"
"2372";2012-06-29;"06";"29";"2012";2372;340;1;"2012-W26";"26"
"2373";2012-06-30;"06";"30";"2012";2373;340;1;"2012-W26";"26"
"2374";2012-07-01;"07";"01";"2012";2374;340;1;"2012-W26";"26"
"2375";2012-07-02;"07";"02";"2012";2375;341;1;"2012-W27";"27"
"2376";2012-07-03;"07";"03";"2012";2376;341;1;"2012-W27";"27"
"2377";2012-07-04;"07";"04";"2012";2377;341;1;"2012-W27";"27"
"2378";2012-07-05;"07";"05";"2012";2378;341;1;"2012-W27";"27"
"2379";2012-07-06;"07";"06";"2012";2379;341;1;"2012-W27";"27"
"2380";2012-07-07;"07";"07";"2012";2380;341;1;"2012-W27";"27"
"2381";2012-07-08;"07";"08";"2012";2381;341;1;"2012-W27";"27"
"2382";2012-07-09;"07";"09";"2012";2382;342;1;"2012-W28";"28"
"2383";2012-07-10;"07";"10";"2012";2383;342;1;"2012-W28";"28"
"2384";2012-07-11;"07";"11";"2012";2384;342;1;"2012-W28";"28"
"2385";2012-07-12;"07";"12";"2012";2385;342;1;"2012-W28";"28"
"2386";2012-07-13;"07";"13";"2012";2386;342;1;"2012-W28";"28"
"2387";2012-07-14;"07";"14";"2012";2387;342;1;"2012-W28";"28"
"2388";2012-07-15;"07";"15";"2012";2388;342;1;"2012-W28";"28"
"2389";2012-07-16;"07";"16";"2012";2389;343;1;"2012-W29";"29"
"2390";2012-07-17;"07";"17";"2012";2390;343;1;"2012-W29";"29"
"2391";2012-07-18;"07";"18";"2012";2391;343;1;"2012-W29";"29"
"2392";2012-07-19;"07";"19";"2012";2392;343;1;"2012-W29";"29"
"2393";2012-07-20;"07";"20";"2012";2393;343;1;"2012-W29";"29"
"2394";2012-07-21;"07";"21";"2012";2394;343;1;"2012-W29";"29"
"2395";2012-07-22;"07";"22";"2012";2395;343;1;"2012-W29";"29"
"2396";2012-07-23;"07";"23";"2012";2396;344;1;"2012-W30";"30"
"2397";2012-07-24;"07";"24";"2012";2397;344;1;"2012-W30";"30"
"2398";2012-07-25;"07";"25";"2012";2398;344;1;"2012-W30";"30"
"2399";2012-07-26;"07";"26";"2012";2399;344;1;"2012-W30";"30"
"2400";2012-07-27;"07";"27";"2012";2400;344;1;"2012-W30";"30"
"2401";2012-07-28;"07";"28";"2012";2401;344;1;"2012-W30";"30"
"2402";2012-07-29;"07";"29";"2012";2402;344;1;"2012-W30";"30"
"2403";2012-07-30;"07";"30";"2012";2403;345;1;"2012-W31";"31"
"2404";2012-07-31;"07";"31";"2012";2404;345;1;"2012-W31";"31"
"2405";2012-08-01;"08";"01";"2012";2405;345;1;"2012-W31";"31"
"2406";2012-08-02;"08";"02";"2012";2406;345;1;"2012-W31";"31"
"2407";2012-08-03;"08";"03";"2012";2407;345;1;"2012-W31";"31"
"2408";2012-08-04;"08";"04";"2012";2408;345;1;"2012-W31";"31"
"2409";2012-08-05;"08";"05";"2012";2409;345;1;"2012-W31";"31"
"2410";2012-08-06;"08";"06";"2012";2410;346;1;"2012-W32";"32"
"2411";2012-08-07;"08";"07";"2012";2411;346;1;"2012-W32";"32"
"2412";2012-08-08;"08";"08";"2012";2412;346;1;"2012-W32";"32"
"2413";2012-08-09;"08";"09";"2012";2413;346;1;"2012-W32";"32"
"2414";2012-08-10;"08";"10";"2012";2414;346;1;"2012-W32";"32"
"2415";2012-08-11;"08";"11";"2012";2415;346;1;"2012-W32";"32"
"2416";2012-08-12;"08";"12";"2012";2416;346;1;"2012-W32";"32"
"2417";2012-08-13;"08";"13";"2012";2417;347;1;"2012-W33";"33"
"2418";2012-08-14;"08";"14";"2012";2418;347;1;"2012-W33";"33"
"2419";2012-08-15;"08";"15";"2012";2419;347;1;"2012-W33";"33"
"2420";2012-08-16;"08";"16";"2012";2420;347;1;"2012-W33";"33"
"2421";2012-08-17;"08";"17";"2012";2421;347;1;"2012-W33";"33"
"2422";2012-08-18;"08";"18";"2012";2422;347;1;"2012-W33";"33"
"2423";2012-08-19;"08";"19";"2012";2423;347;1;"2012-W33";"33"
"2424";2012-08-20;"08";"20";"2012";2424;348;1;"2012-W34";"34"
"2425";2012-08-21;"08";"21";"2012";2425;348;1;"2012-W34";"34"
"2426";2012-08-22;"08";"22";"2012";2426;348;1;"2012-W34";"34"
"2427";2012-08-23;"08";"23";"2012";2427;348;1;"2012-W34";"34"
"2428";2012-08-24;"08";"24";"2012";2428;348;1;"2012-W34";"34"
"2429";2012-08-25;"08";"25";"2012";2429;348;1;"2012-W34";"34"
"2430";2012-08-26;"08";"26";"2012";2430;348;1;"2012-W34";"34"
"2431";2012-08-27;"08";"27";"2012";2431;349;1;"2012-W35";"35"
"2432";2012-08-28;"08";"28";"2012";2432;349;1;"2012-W35";"35"
"2433";2012-08-29;"08";"29";"2012";2433;349;1;"2012-W35";"35"
"2434";2012-08-30;"08";"30";"2012";2434;349;1;"2012-W35";"35"
"2435";2012-08-31;"08";"31";"2012";2435;349;1;"2012-W35";"35"
"2436";2012-09-01;"09";"01";"2012";2436;349;1;"2012-W35";"35"
"2437";2012-09-02;"09";"02";"2012";2437;349;1;"2012-W35";"35"
"2438";2012-09-03;"09";"03";"2012";2438;350;1;"2012-W36";"36"
"2439";2012-09-04;"09";"04";"2012";2439;350;1;"2012-W36";"36"
"2440";2012-09-05;"09";"05";"2012";2440;350;1;"2012-W36";"36"
"2441";2012-09-06;"09";"06";"2012";2441;350;1;"2012-W36";"36"
"2442";2012-09-07;"09";"07";"2012";2442;350;1;"2012-W36";"36"
"2443";2012-09-08;"09";"08";"2012";2443;350;1;"2012-W36";"36"
"2444";2012-09-09;"09";"09";"2012";2444;350;1;"2012-W36";"36"
"2445";2012-09-10;"09";"10";"2012";2445;351;1;"2012-W37";"37"
"2446";2012-09-11;"09";"11";"2012";2446;351;1;"2012-W37";"37"
"2447";2012-09-12;"09";"12";"2012";2447;351;1;"2012-W37";"37"
"2448";2012-09-13;"09";"13";"2012";2448;351;1;"2012-W37";"37"
"2449";2012-09-14;"09";"14";"2012";2449;351;1;"2012-W37";"37"
"2450";2012-09-15;"09";"15";"2012";2450;351;1;"2012-W37";"37"
"2451";2012-09-16;"09";"16";"2012";2451;351;1;"2012-W37";"37"
"2452";2012-09-17;"09";"17";"2012";2452;352;1;"2012-W38";"38"
"2453";2012-09-18;"09";"18";"2012";2453;352;1;"2012-W38";"38"
"2454";2012-09-19;"09";"19";"2012";2454;352;1;"2012-W38";"38"
"2455";2012-09-20;"09";"20";"2012";2455;352;1;"2012-W38";"38"
"2456";2012-09-21;"09";"21";"2012";2456;352;1;"2012-W38";"38"
"2457";2012-09-22;"09";"22";"2012";2457;352;1;"2012-W38";"38"
"2458";2012-09-23;"09";"23";"2012";2458;352;1;"2012-W38";"38"
"2459";2012-09-24;"09";"24";"2012";2459;353;1;"2012-W39";"39"
"2460";2012-09-25;"09";"25";"2012";2460;353;1;"2012-W39";"39"
"2461";2012-09-26;"09";"26";"2012";2461;353;1;"2012-W39";"39"
"2462";2012-09-27;"09";"27";"2012";2462;353;1;"2012-W39";"39"
"2463";2012-09-28;"09";"28";"2012";2463;353;1;"2012-W39";"39"
"2464";2012-09-29;"09";"29";"2012";2464;353;1;"2012-W39";"39"
"2465";2012-09-30;"09";"30";"2012";2465;353;1;"2012-W39";"39"
"2466";2012-10-01;"10";"01";"2012";2466;354;1;"2012-W40";"40"
"2467";2012-10-02;"10";"02";"2012";2467;354;1;"2012-W40";"40"
"2468";2012-10-03;"10";"03";"2012";2468;354;1;"2012-W40";"40"
"2469";2012-10-04;"10";"04";"2012";2469;354;1;"2012-W40";"40"
"2470";2012-10-05;"10";"05";"2012";2470;354;1;"2012-W40";"40"
"2471";2012-10-06;"10";"06";"2012";2471;354;1;"2012-W40";"40"
"2472";2012-10-07;"10";"07";"2012";2472;354;1;"2012-W40";"40"
"2473";2012-10-08;"10";"08";"2012";2473;355;1;"2012-W41";"41"
"2474";2012-10-09;"10";"09";"2012";2474;355;1;"2012-W41";"41"
"2475";2012-10-10;"10";"10";"2012";2475;355;1;"2012-W41";"41"
"2476";2012-10-11;"10";"11";"2012";2476;355;1;"2012-W41";"41"
"2477";2012-10-12;"10";"12";"2012";2477;355;1;"2012-W41";"41"
"2478";2012-10-13;"10";"13";"2012";2478;355;1;"2012-W41";"41"
"2479";2012-10-14;"10";"14";"2012";2479;355;1;"2012-W41";"41"
"2480";2012-10-15;"10";"15";"2012";2480;356;1;"2012-W42";"42"
"2481";2012-10-16;"10";"16";"2012";2481;356;1;"2012-W42";"42"
"2482";2012-10-17;"10";"17";"2012";2482;356;1;"2012-W42";"42"
"2483";2012-10-18;"10";"18";"2012";2483;356;1;"2012-W42";"42"
"2484";2012-10-19;"10";"19";"2012";2484;356;1;"2012-W42";"42"
"2485";2012-10-20;"10";"20";"2012";2485;356;1;"2012-W42";"42"
"2486";2012-10-21;"10";"21";"2012";2486;356;1;"2012-W42";"42"
"2487";2012-10-22;"10";"22";"2012";2487;357;1;"2012-W43";"43"
"2488";2012-10-23;"10";"23";"2012";2488;357;1;"2012-W43";"43"
"2489";2012-10-24;"10";"24";"2012";2489;357;1;"2012-W43";"43"
"2490";2012-10-25;"10";"25";"2012";2490;357;1;"2012-W43";"43"
"2491";2012-10-26;"10";"26";"2012";2491;357;1;"2012-W43";"43"
"2492";2012-10-27;"10";"27";"2012";2492;357;1;"2012-W43";"43"
"2493";2012-10-28;"10";"28";"2012";2493;357;1;"2012-W43";"43"
"2494";2012-10-29;"10";"29";"2012";2494;358;1;"2012-W44";"44"
"2495";2012-10-30;"10";"30";"2012";2495;358;1;"2012-W44";"44"
"2496";2012-10-31;"10";"31";"2012";2496;358;1;"2012-W44";"44"
"2497";2012-11-01;"11";"01";"2012";2497;358;1;"2012-W44";"44"
"2498";2012-11-02;"11";"02";"2012";2498;358;1;"2012-W44";"44"
"2499";2012-11-03;"11";"03";"2012";2499;358;1;"2012-W44";"44"
"2500";2012-11-04;"11";"04";"2012";2500;358;1;"2012-W44";"44"
"2501";2012-11-05;"11";"05";"2012";2501;359;1;"2012-W45";"45"
"2502";2012-11-06;"11";"06";"2012";2502;359;1;"2012-W45";"45"
"2503";2012-11-07;"11";"07";"2012";2503;359;1;"2012-W45";"45"
"2504";2012-11-08;"11";"08";"2012";2504;359;1;"2012-W45";"45"
"2505";2012-11-09;"11";"09";"2012";2505;359;1;"2012-W45";"45"
"2506";2012-11-10;"11";"10";"2012";2506;359;1;"2012-W45";"45"
"2507";2012-11-11;"11";"11";"2012";2507;359;1;"2012-W45";"45"
"2508";2012-11-12;"11";"12";"2012";2508;360;1;"2012-W46";"46"
"2509";2012-11-13;"11";"13";"2012";2509;360;1;"2012-W46";"46"
"2510";2012-11-14;"11";"14";"2012";2510;360;1;"2012-W46";"46"
"2511";2012-11-15;"11";"15";"2012";2511;360;1;"2012-W46";"46"
"2512";2012-11-16;"11";"16";"2012";2512;360;1;"2012-W46";"46"
"2513";2012-11-17;"11";"17";"2012";2513;360;1;"2012-W46";"46"
"2514";2012-11-18;"11";"18";"2012";2514;360;1;"2012-W46";"46"
"2515";2012-11-19;"11";"19";"2012";2515;361;1;"2012-W47";"47"
"2516";2012-11-20;"11";"20";"2012";2516;361;1;"2012-W47";"47"
"2517";2012-11-21;"11";"21";"2012";2517;361;1;"2012-W47";"47"
"2518";2012-11-22;"11";"22";"2012";2518;361;1;"2012-W47";"47"
"2519";2012-11-23;"11";"23";"2012";2519;361;1;"2012-W47";"47"
"2520";2012-11-24;"11";"24";"2012";2520;361;1;"2012-W47";"47"
"2521";2012-11-25;"11";"25";"2012";2521;361;1;"2012-W47";"47"
"2522";2012-11-26;"11";"26";"2012";2522;362;1;"2012-W48";"48"
"2523";2012-11-27;"11";"27";"2012";2523;362;1;"2012-W48";"48"
"2524";2012-11-28;"11";"28";"2012";2524;362;1;"2012-W48";"48"
"2525";2012-11-29;"11";"29";"2012";2525;362;1;"2012-W48";"48"
"2526";2012-11-30;"11";"30";"2012";2526;362;1;"2012-W48";"48"
"2527";2012-12-01;"12";"01";"2012";2527;362;1;"2012-W48";"48"
"2528";2012-12-02;"12";"02";"2012";2528;362;1;"2012-W48";"48"
"2529";2012-12-03;"12";"03";"2012";2529;363;1;"2012-W49";"49"
"2530";2012-12-04;"12";"04";"2012";2530;363;1;"2012-W49";"49"
"2531";2012-12-05;"12";"05";"2012";2531;363;1;"2012-W49";"49"
"2532";2012-12-06;"12";"06";"2012";2532;363;1;"2012-W49";"49"
"2533";2012-12-07;"12";"07";"2012";2533;363;1;"2012-W49";"49"
"2534";2012-12-08;"12";"08";"2012";2534;363;1;"2012-W49";"49"
"2535";2012-12-09;"12";"09";"2012";2535;363;1;"2012-W49";"49"
"2536";2012-12-10;"12";"10";"2012";2536;364;1;"2012-W50";"50"
"2537";2012-12-11;"12";"11";"2012";2537;364;1;"2012-W50";"50"
"2538";2012-12-12;"12";"12";"2012";2538;364;1;"2012-W50";"50"
"2539";2012-12-13;"12";"13";"2012";2539;364;1;"2012-W50";"50"
"2540";2012-12-14;"12";"14";"2012";2540;364;1;"2012-W50";"50"
"2541";2012-12-15;"12";"15";"2012";2541;364;1;"2012-W50";"50"
"2542";2012-12-16;"12";"16";"2012";2542;364;1;"2012-W50";"50"
"2543";2012-12-17;"12";"17";"2012";2543;365;1;"2012-W51";"51"
"2544";2012-12-18;"12";"18";"2012";2544;365;1;"2012-W51";"51"
"2545";2012-12-19;"12";"19";"2012";2545;365;1;"2012-W51";"51"
"2546";2012-12-20;"12";"20";"2012";2546;365;1;"2012-W51";"51"
"2547";2012-12-21;"12";"21";"2012";2547;365;1;"2012-W51";"51"
"2548";2012-12-22;"12";"22";"2012";2548;365;1;"2012-W51";"51"
"2549";2012-12-23;"12";"23";"2012";2549;365;1;"2012-W51";"51"
"2550";2012-12-24;"12";"24";"2012";2550;366;1;"2012-W52";"52"
"2551";2012-12-25;"12";"25";"2012";2551;366;1;"2012-W52";"52"
"2552";2012-12-26;"12";"26";"2012";2552;366;1;"2012-W52";"52"
"2553";2012-12-27;"12";"27";"2012";2553;366;1;"2012-W52";"52"
"2554";2012-12-28;"12";"28";"2012";2554;366;1;"2012-W52";"52"
"2555";2012-12-29;"12";"29";"2012";2555;366;1;"2012-W52";"52"
"2556";2012-12-30;"12";"30";"2012";2556;366;1;"2012-W52";"52"
"2557";2012-12-31;"12";"31";"2012";2557;367;1;"2013-W01";"01"
"2558";2013-01-01;"01";"01";"2013";2558;367;1;"2013-W01";"01"
"2559";2013-01-02;"01";"02";"2013";2559;367;1;"2013-W01";"01"
"2560";2013-01-03;"01";"03";"2013";2560;367;1;"2013-W01";"01"
"2561";2013-01-04;"01";"04";"2013";2561;367;1;"2013-W01";"01"
"2562";2013-01-05;"01";"05";"2013";2562;367;1;"2013-W01";"01"
"2563";2013-01-06;"01";"06";"2013";2563;367;1;"2013-W01";"01"
