"";"grid_no";"Code2";"year";"month";"Hrel50_ee";"Hrel5_ee";"Hrel95_ee";"Vrel50_ee";"Vrel5_ee";"Vrel95_ee";"tot_grid"
"335";101087;"FR30";2011;3;0;0;0;0;0;0;21
"336";101087;"FR30";2012;11;0,000399024;0,000319865;0,000490519;0;0;0;21
"337";101087;"FR30";2010;9;0,00035289;0,000285698;0,000430224;4,64e-07;2,24e-08;1,94e-06;21
"338";101087;"FR30";2010;11;0,000140056;0,00011441;0,000168607;2,11e-06;9,5e-08;8,75e-06;21
"339";101087;"FR30";2010;4;0;0;0;0;0;0;21
"340";101087;"FR30";2012;4;0;0;0;0;0;0;21
"341";101087;"FR30";2011;12;0,000180377;0,000147137;0,000216525;1,4e-06;6,68e-08;5,88e-06;21
"342";101087;"FR30";2012;3;0;0;0;0;0;0;21
"343";101087;"FR30";2010;8;0,000133028;0,000106633;0,000163534;0;0;0;21
"344";101087;"FR30";2012;10;0,001063727;0,000852745;0,001307521;0;0;0;21
"345";101087;"FR30";2010;1;0;0;0;0;0;0;21
"346";101087;"FR30";2011;6;0;0;0;0;0;0;21
"347";101087;"FR30";2010;3;0;0;0;0;0;0;21
"348";101087;"FR30";2012;5;0;0;0;0;0;0;21
"349";101087;"FR30";2011;8;0,000611781;0,000490418;0,000752033;0;0;0;21
"350";101087;"FR30";2012;7;0,00071814;0,000575683;0,000882764;0;0;0;21
"351";101087;"FR30";2010;7;0,000478817;0,000383825;0,000588596;1,65e-06;7,97e-08;6,72e-06;21
"352";101087;"FR30";2011;10;0,00051299;0,000415684;0,000624103;9,42e-07;4,45e-08;3,96e-06;21
"353";101087;"FR30";2012;2;0;0;0;0;0;0;21
"354";101087;"FR30";2010;2;0;0;0;0;0;0;21
"355";101087;"FR30";2011;5;0;0;0;0;0;0;21
"356";101087;"FR30";2012;8;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"357";101087;"FR30";2012;1;0;0;0;0;0;0;21
"358";101087;"FR30";2011;11;0,000438924;0,000351846;0,00053956;0;0;0;21
"359";101087;"FR30";2011;4;0;0;0;0;0;0;21
"360";101087;"FR30";2012;9;0,000445919;0,000360189;0,000544534;4,64e-07;2,24e-08;1,94e-06;21
"361";101088;"FR30";2010;10;0,000580547;0,000475207;0,000697418;2,36e-06;1,11e-07;9,91e-06;21
"362";101088;"FR30";2010;9;0,00035289;0,000285698;0,000430224;4,64e-07;2,24e-08;1,94e-06;21
"363";101088;"FR30";2012;3;0;0;0;0;0;0;21
"364";101088;"FR30";2011;10;0,00051299;0,000415684;0,000624103;9,42e-07;4,45e-08;3,96e-06;21
"365";101088;"FR30";2010;1;0;0;0;0;0;0;21
"366";101088;"FR30";2011;6;0;0;0;0;0;0;21
"367";101088;"FR30";2010;5;0;0;0;0;0;0;21
"368";101088;"FR30";2012;4;0;0;0;0;0;0;21
"369";101088;"FR30";2011;4;0;0;0;0;0;0;21
"370";101088;"FR30";2011;1;0;0;0;0;0;0;21
"371";101088;"FR30";2012;11;0,000399024;0,000319865;0,000490519;0;0;0;21
"372";101088;"FR30";2011;11;0,000438924;0,000351846;0,00053956;0;0;0;21
"373";101088;"FR30";2010;11;0,000140056;0,00011441;0,000168607;2,11e-06;9,5e-08;8,75e-06;21
"374";101088;"FR30";2012;10;0,001063727;0,000852745;0,001307521;0;0;0;21
"375";101088;"FR30";2010;6;0;0;0;0;0;0;21
"376";101088;"FR30";2010;8;0,000133028;0,000106633;0,000163534;0;0;0;21
"377";101088;"FR30";2011;5;0;0;0;0;0;0;21
"378";101088;"FR30";2011;2;0;0;0;0;0;0;21
"379";101088;"FR30";2012;1;0;0;0;0;0;0;21
"380";101088;"FR30";2010;3;0;0;0;0;0;0;21
"381";101088;"FR30";2012;5;0;0;0;0;0;0;21
"382";101088;"FR30";2012;9;0,000445919;0,000360189;0,000544534;4,64e-07;2,24e-08;1,94e-06;21
"383";101088;"FR30";2011;8;0,000611781;0,000490418;0,000752033;0;0;0;21
"384";101088;"FR30";2010;4;0;0;0;0;0;0;21
"385";101088;"FR30";2011;12;0,000180377;0,000147137;0,000216525;1,4e-06;6,68e-08;5,88e-06;21
"386";101088;"FR30";2010;2;0;0;0;0;0;0;21
"387";101088;"FR30";2012;8;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"388";101088;"FR30";2012;12;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"389";101088;"FR30";2012;6;0;0;0;0;0;0;21
"390";101088;"FR30";2010;12;1,33e-05;1,07e-05;1,63e-05;0;0;0;21
"391";101088;"FR30";2011;9;0,000758021;0,000607656;0,000931784;0;0;0;21
"392";101088;"FR30";2012;2;0;0;0;0;0;0;21
"393";101088;"FR30";2012;7;0,00071814;0,000575683;0,000882764;0;0;0;21
"394";101088;"FR30";2010;7;0,000478817;0,000383825;0,000588596;1,65e-06;7,97e-08;6,72e-06;21
"395";101088;"FR30";2011;3;0;0;0;0;0;0;21
"396";101088;"FR30";2011;7;0,000359134;0,000287883;0,000441479;3,76e-06;1,82e-07;1,54e-05;21
"397";101089;"FR30";2011;12;0,000180377;0,000147137;0,000216525;1,4e-06;6,68e-08;5,88e-06;21
"398";101089;"FR30";2011;2;0;0;0;0;0;0;21
"399";101089;"FR30";2012;7;0,00071814;0,000575683;0,000882764;0;0;0;21
"400";101089;"FR30";2011;8;0,000611781;0,000490418;0,000752033;0;0;0;21
"401";101089;"FR30";2011;11;0,000438924;0,000351846;0,00053956;0;0;0;21
"402";101089;"FR30";2011;10;0,00051299;0,000415684;0,000624103;9,42e-07;4,45e-08;3,96e-06;21
"403";101089;"FR30";2010;12;1,33e-05;1,07e-05;1,63e-05;0;0;0;21
"404";101089;"FR30";2011;9;0,000758021;0,000607656;0,000931784;0;0;0;21
"405";101089;"FR30";2011;3;0;0;0;0;0;0;21
"406";101089;"FR30";2012;12;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"407";101089;"FR30";2010;9;0,00035289;0,000285698;0,000430224;4,64e-07;2,24e-08;1,94e-06;21
"408";101089;"FR30";2012;8;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"409";101089;"FR30";2011;1;0;0;0;0;0;0;21
"410";101089;"FR30";2012;11;0,000399024;0,000319865;0,000490519;0;0;0;21
"411";101089;"FR30";2011;7;0,000359134;0,000287883;0,000441479;3,76e-06;1,82e-07;1,54e-05;21
"412";101089;"FR30";2012;6;0;0;0;0;0;0;21
"413";101089;"FR30";2010;8;0,000133028;0,000106633;0,000163534;0;0;0;21
"414";101089;"FR30";2010;4;0;0;0;0;0;0;21
"415";101089;"FR30";2010;1;0;0;0;0;0;0;21
"416";101089;"FR30";2010;5;0;0;0;0;0;0;21
"417";101089;"FR30";2010;3;0;0;0;0;0;0;21
"418";101089;"FR30";2010;10;0,000580547;0,000475207;0,000697418;2,36e-06;1,11e-07;9,91e-06;21
"419";101089;"FR30";2011;4;0;0;0;0;0;0;21
"420";101089;"FR30";2010;6;0;0;0;0;0;0;21
"421";101089;"FR30";2011;6;0;0;0;0;0;0;21
"422";101089;"FR30";2010;7;0,000478817;0,000383825;0,000588596;1,65e-06;7,97e-08;6,72e-06;21
"423";101089;"FR30";2010;2;0;0;0;0;0;0;21
"424";101089;"FR30";2012;9;0,000445919;0,000360189;0,000544534;4,64e-07;2,24e-08;1,94e-06;21
"425";101089;"FR30";2012;3;0;0;0;0;0;0;21
"426";101089;"FR30";2011;5;0;0;0;0;0;0;21
"427";101089;"FR30";2012;10;0,001063727;0,000852745;0,001307521;0;0;0;21
"428";101089;"FR30";2012;1;0;0;0;0;0;0;21
"429";101089;"FR30";2012;5;0;0;0;0;0;0;21
"430";101089;"FR30";2012;4;0;0;0;0;0;0;21
"431";101089;"FR30";2010;11;0,000140056;0,00011441;0,000168607;2,11e-06;9,5e-08;8,75e-06;21
"432";101089;"FR30";2012;2;0;0;0;0;0;0;21
"433";101090;"FR30";2012;7;0,00071814;0,000575683;0,000882764;0;0;0;21
"434";101090;"FR30";2011;10;0,00051299;0,000415684;0,000624103;9,42e-07;4,45e-08;3,96e-06;21
"435";101090;"FR30";2011;1;0;0;0;0;0;0;21
"436";101090;"FR30";2011;12;0,000180377;0,000147137;0,000216525;1,4e-06;6,68e-08;5,88e-06;21
"437";101090;"FR30";2012;8;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"438";101090;"FR30";2010;11;0,000140056;0,00011441;0,000168607;2,11e-06;9,5e-08;8,75e-06;21
"439";101090;"FR30";2010;10;0,000580547;0,000475207;0,000697418;2,36e-06;1,11e-07;9,91e-06;21
"440";101090;"FR30";2010;1;0;0;0;0;0;0;21
"441";101090;"FR30";2011;2;0;0;0;0;0;0;21
"442";101090;"FR30";2011;11;0,000438924;0,000351846;0,00053956;0;0;0;21
"443";101090;"FR30";2010;7;0,000478817;0,000383825;0,000588596;1,65e-06;7,97e-08;6,72e-06;21
"444";101090;"FR30";2011;8;0,000611781;0,000490418;0,000752033;0;0;0;21
"445";101090;"FR30";2010;9;0,00035289;0,000285698;0,000430224;4,64e-07;2,24e-08;1,94e-06;21
"446";101090;"FR30";2012;9;0,000445919;0,000360189;0,000544534;4,64e-07;2,24e-08;1,94e-06;21
"447";101090;"FR30";2010;2;0;0;0;0;0;0;21
"448";101090;"FR30";2012;2;0;0;0;0;0;0;21
"449";101090;"FR30";2012;12;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"450";101090;"FR30";2011;3;0;0;0;0;0;0;21
"451";101090;"FR30";2012;6;0;0;0;0;0;0;21
"452";101090;"FR30";2011;9;0,000758021;0,000607656;0,000931784;0;0;0;21
"453";101090;"FR30";2011;5;0;0;0;0;0;0;21
"454";101090;"FR30";2010;6;0;0;0;0;0;0;21
"455";101090;"FR30";2010;12;1,33e-05;1,07e-05;1,63e-05;0;0;0;21
"456";101090;"FR30";2010;5;0;0;0;0;0;0;21
"457";101090;"FR30";2012;5;0;0;0;0;0;0;21
"458";101090;"FR30";2011;4;0;0;0;0;0;0;21
"459";101090;"FR30";2012;11;0,000399024;0,000319865;0,000490519;0;0;0;21
"460";101090;"FR30";2011;6;0;0;0;0;0;0;21
"461";101090;"FR30";2012;3;0;0;0;0;0;0;21
"462";101090;"FR30";2012;10;0,001063727;0,000852745;0,001307521;0;0;0;21
"463";101090;"FR30";2010;8;0,000133028;0,000106633;0,000163534;0;0;0;21
"464";101090;"FR30";2012;4;0;0;0;0;0;0;21
"465";101090;"FR30";2010;3;0;0;0;0;0;0;21
"466";101090;"FR30";2012;1;0;0;0;0;0;0;21
"467";101090;"FR30";2011;7;0,000359134;0,000287883;0,000441479;3,76e-06;1,82e-07;1,54e-05;21
"468";101090;"FR30";2010;4;0;0;0;0;0;0;21
"469";102086;"FR30";2011;7;0,000359134;0,000287883;0,000441479;3,76e-06;1,82e-07;1,54e-05;21
"470";102086;"FR30";2012;12;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"471";102086;"FR30";2010;10;0,000580547;0,000475207;0,000697418;2,36e-06;1,11e-07;9,91e-06;21
"472";102086;"FR30";2010;8;0,000133028;0,000106633;0,000163534;0;0;0;21
"473";102086;"FR30";2010;12;1,33e-05;1,07e-05;1,63e-05;0;0;0;21
"474";102086;"FR30";2011;2;0;0;0;0;0;0;21
"475";102086;"FR30";2010;5;0;0;0;0;0;0;21
"476";102086;"FR30";2011;8;0,000611781;0,000490418;0,000752033;0;0;0;21
"477";102086;"FR30";2012;11;0,000399024;0,000319865;0,000490519;0;0;0;21
"478";102086;"FR30";2012;3;0;0;0;0;0;0;21
"479";102086;"FR30";2010;11;0,000140056;0,00011441;0,000168607;2,11e-06;9,5e-08;8,75e-06;21
"480";102086;"FR30";2010;4;0;0;0;0;0;0;21
"481";102086;"FR30";2012;2;0;0;0;0;0;0;21
"482";102086;"FR30";2012;4;0;0;0;0;0;0;21
"483";102086;"FR30";2012;6;0;0;0;0;0;0;21
"484";102086;"FR30";2011;9;0,000758021;0,000607656;0,000931784;0;0;0;21
"485";102086;"FR30";2012;8;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"486";102086;"FR30";2012;10;0,001063727;0,000852745;0,001307521;0;0;0;21
"487";102086;"FR30";2011;11;0,000438924;0,000351846;0,00053956;0;0;0;21
"488";102086;"FR30";2010;3;0;0;0;0;0;0;21
"489";102086;"FR30";2012;5;0;0;0;0;0;0;21
"490";102086;"FR30";2011;1;0;0;0;0;0;0;21
"491";102086;"FR30";2011;3;0;0;0;0;0;0;21
"492";102086;"FR30";2011;10;0,00051299;0,000415684;0,000624103;9,42e-07;4,45e-08;3,96e-06;21
"493";102086;"FR30";2010;7;0,000478817;0,000383825;0,000588596;1,65e-06;7,97e-08;6,72e-06;21
"494";102086;"FR30";2010;2;0;0;0;0;0;0;21
"495";102086;"FR30";2011;12;0,000180377;0,000147137;0,000216525;1,4e-06;6,68e-08;5,88e-06;21
"496";102086;"FR30";2010;6;0;0;0;0;0;0;21
"497";102086;"FR30";2011;5;0;0;0;0;0;0;21
"498";102086;"FR30";2012;1;0;0;0;0;0;0;21
"499";102086;"FR30";2012;7;0,00071814;0,000575683;0,000882764;0;0;0;21
"500";102086;"FR30";2010;1;0;0;0;0;0;0;21
"501";102086;"FR30";2010;9;0,00035289;0,000285698;0,000430224;4,64e-07;2,24e-08;1,94e-06;21
"502";102086;"FR30";2012;9;0,000445919;0,000360189;0,000544534;4,64e-07;2,24e-08;1,94e-06;21
"503";102086;"FR30";2011;4;0;0;0;0;0;0;21
"504";102086;"FR30";2011;6;0;0;0;0;0;0;21
"505";102087;"FR30";2010;9;0,00035289;0,000285698;0,000430224;4,64e-07;2,24e-08;1,94e-06;21
"506";102087;"FR30";2011;1;0;0;0;0;0;0;21
"507";102087;"FR30";2010;5;0;0;0;0;0;0;21
"508";102087;"FR30";2011;10;0,00051299;0,000415684;0,000624103;9,42e-07;4,45e-08;3,96e-06;21
"509";102087;"FR30";2012;8;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"510";102087;"FR30";2010;8;0,000133028;0,000106633;0,000163534;0;0;0;21
"511";102087;"FR30";2010;6;0;0;0;0;0;0;21
"512";102087;"FR30";2011;11;0,000438924;0,000351846;0,00053956;0;0;0;21
"513";102087;"FR30";2010;1;0;0;0;0;0;0;21
"514";102087;"FR30";2010;10;0,000580547;0,000475207;0,000697418;2,36e-06;1,11e-07;9,91e-06;21
"515";102087;"FR30";2012;3;0;0;0;0;0;0;21
"516";102087;"FR30";2010;12;1,33e-05;1,07e-05;1,63e-05;0;0;0;21
"517";102087;"FR30";2012;5;0;0;0;0;0;0;21
"518";102087;"FR30";2011;8;0,000611781;0,000490418;0,000752033;0;0;0;21
"519";102087;"FR30";2011;6;0;0;0;0;0;0;21
"520";102087;"FR30";2011;12;0,000180377;0,000147137;0,000216525;1,4e-06;6,68e-08;5,88e-06;21
"521";102087;"FR30";2010;2;0;0;0;0;0;0;21
"522";102087;"FR30";2010;11;0,000140056;0,00011441;0,000168607;2,11e-06;9,5e-08;8,75e-06;21
"523";102087;"FR30";2012;10;0,001063727;0,000852745;0,001307521;0;0;0;21
"524";102087;"FR30";2011;7;0,000359134;0,000287883;0,000441479;3,76e-06;1,82e-07;1,54e-05;21
"525";102087;"FR30";2011;5;0;0;0;0;0;0;21
"526";102087;"FR30";2011;2;0;0;0;0;0;0;21
"527";102087;"FR30";2012;1;0;0;0;0;0;0;21
"528";102087;"FR30";2012;7;0,00071814;0,000575683;0,000882764;0;0;0;21
"529";102087;"FR30";2010;3;0;0;0;0;0;0;21
"530";102087;"FR30";2012;9;0,000445919;0,000360189;0,000544534;4,64e-07;2,24e-08;1,94e-06;21
"531";102087;"FR30";2011;4;0;0;0;0;0;0;21
"532";102087;"FR30";2012;11;0,000399024;0,000319865;0,000490519;0;0;0;21
"533";102087;"FR30";2010;7;0,000478817;0,000383825;0,000588596;1,65e-06;7,97e-08;6,72e-06;21
"534";102087;"FR30";2011;3;0;0;0;0;0;0;21
"535";102087;"FR30";2012;2;0;0;0;0;0;0;21
"536";102087;"FR30";2012;4;0;0;0;0;0;0;21
"537";102087;"FR30";2010;4;0;0;0;0;0;0;21
"538";102087;"FR30";2012;6;0;0;0;0;0;0;21
"539";102087;"FR30";2011;9;0,000758021;0,000607656;0,000931784;0;0;0;21
"540";102087;"FR30";2012;12;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"541";102088;"FR30";2010;7;0,000478817;0,000383825;0,000588596;1,65e-06;7,97e-08;6,72e-06;21
"542";102088;"FR30";2011;10;0,00051299;0,000415684;0,000624103;9,42e-07;4,45e-08;3,96e-06;21
"543";102088;"FR30";2010;9;0,00035289;0,000285698;0,000430224;4,64e-07;2,24e-08;1,94e-06;21
"544";102088;"FR30";2012;2;0;0;0;0;0;0;21
"545";102088;"FR30";2010;2;0;0;0;0;0;0;21
"546";102088;"FR30";2010;4;0;0;0;0;0;0;21
"547";102088;"FR30";2012;10;0,001063727;0,000852745;0,001307521;0;0;0;21
"548";102088;"FR30";2012;12;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"549";102088;"FR30";2010;8;0,000133028;0,000106633;0,000163534;0;0;0;21
"550";102088;"FR30";2011;2;0;0;0;0;0;0;21
"551";102088;"FR30";2010;10;0,000580547;0,000475207;0,000697418;2,36e-06;1,11e-07;9,91e-06;21
"552";102088;"FR30";2012;3;0;0;0;0;0;0;21
"553";102088;"FR30";2010;12;1,33e-05;1,07e-05;1,63e-05;0;0;0;21
"554";102088;"FR30";2010;5;0;0;0;0;0;0;21
"555";102088;"FR30";2011;4;0;0;0;0;0;0;21
"556";102088;"FR30";2011;1;0;0;0;0;0;0;21
"557";102088;"FR30";2011;12;0,000180377;0,000147137;0,000216525;1,4e-06;6,68e-08;5,88e-06;21
"558";102088;"FR30";2011;3;0;0;0;0;0;0;21
"559";102088;"FR30";2012;8;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"560";102088;"FR30";2012;4;0;0;0;0;0;0;21
"561";102088;"FR30";2011;7;0,000359134;0,000287883;0,000441479;3,76e-06;1,82e-07;1,54e-05;21
"562";102088;"FR30";2010;6;0;0;0;0;0;0;21
"563";102088;"FR30";2011;11;0,000438924;0,000351846;0,00053956;0;0;0;21
"564";102088;"FR30";2010;1;0;0;0;0;0;0;21
"565";102088;"FR30";2012;7;0,00071814;0,000575683;0,000882764;0;0;0;21
"566";102088;"FR30";2010;3;0;0;0;0;0;0;21
"567";102088;"FR30";2012;9;0,000445919;0,000360189;0,000544534;4,64e-07;2,24e-08;1,94e-06;21
"568";102088;"FR30";2012;5;0;0;0;0;0;0;21
"569";102088;"FR30";2011;8;0,000611781;0,000490418;0,000752033;0;0;0;21
"570";102088;"FR30";2011;6;0;0;0;0;0;0;21
"571";102088;"FR30";2012;11;0,000399024;0,000319865;0,000490519;0;0;0;21
"572";102088;"FR30";2010;11;0,000140056;0,00011441;0,000168607;2,11e-06;9,5e-08;8,75e-06;21
"573";102088;"FR30";2011;9;0,000758021;0,000607656;0,000931784;0;0;0;21
"574";102088;"FR30";2012;1;0;0;0;0;0;0;21
"575";102088;"FR30";2011;5;0;0;0;0;0;0;21
"576";102088;"FR30";2012;6;0;0;0;0;0;0;21
"577";103086;"FR30";2010;6;0;0;0;0;0;0;21
"578";103086;"FR30";2011;2;0;0;0;0;0;0;21
"579";103086;"FR30";2010;10;0,000580547;0,000475207;0,000697418;2,36e-06;1,11e-07;9,91e-06;21
"580";103086;"FR30";2012;6;0;0;0;0;0;0;21
"581";103086;"FR30";2012;5;0;0;0;0;0;0;21
"582";103086;"FR30";2010;12;1,33e-05;1,07e-05;1,63e-05;0;0;0;21
"583";103086;"FR30";2010;5;0;0;0;0;0;0;21
"584";103086;"FR30";2011;1;0;0;0;0;0;0;21
"585";103086;"FR30";2011;6;0;0;0;0;0;0;21
"586";103086;"FR30";2011;7;0,000359134;0,000287883;0,000441479;3,76e-06;1,82e-07;1,54e-05;21
"587";103086;"FR30";2012;4;0;0;0;0;0;0;21
"588";103086;"FR30";2012;12;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"589";103086;"FR30";2011;9;0,000758021;0,000607656;0,000931784;0;0;0;21
"590";103086;"FR30";2012;10;0,001063727;0,000852745;0,001307521;0;0;0;21
"591";103086;"FR30";2011;5;0;0;0;0;0;0;21
"592";103086;"FR30";2010;1;0;0;0;0;0;0;21
"593";103086;"FR30";2012;3;0;0;0;0;0;0;21
"594";103086;"FR30";2011;8;0,000611781;0,000490418;0,000752033;0;0;0;21
"595";103086;"FR30";2011;3;0;0;0;0;0;0;21
"596";103086;"FR30";2010;11;0,000140056;0,00011441;0,000168607;2,11e-06;9,5e-08;8,75e-06;21
"597";103086;"FR30";2011;10;0,00051299;0,000415684;0,000624103;9,42e-07;4,45e-08;3,96e-06;21
"598";103086;"FR30";2010;9;0,00035289;0,000285698;0,000430224;4,64e-07;2,24e-08;1,94e-06;21
"599";103086;"FR30";2010;2;0;0;0;0;0;0;21
"600";103086;"FR30";2010;4;0;0;0;0;0;0;21
"601";103086;"FR30";2012;2;0;0;0;0;0;0;21
"602";103086;"FR30";2012;8;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"603";103086;"FR30";2010;3;0;0;0;0;0;0;21
"604";103086;"FR30";2010;8;0,000133028;0,000106633;0,000163534;0;0;0;21
"605";103086;"FR30";2011;11;0,000438924;0,000351846;0,00053956;0;0;0;21
"606";103086;"FR30";2012;1;0;0;0;0;0;0;21
"607";103086;"FR30";2011;4;0;0;0;0;0;0;21
"608";103086;"FR30";2012;7;0,00071814;0,000575683;0,000882764;0;0;0;21
"609";103086;"FR30";2012;11;0,000399024;0,000319865;0,000490519;0;0;0;21
"610";103086;"FR30";2012;9;0,000445919;0,000360189;0,000544534;4,64e-07;2,24e-08;1,94e-06;21
"611";103086;"FR30";2010;7;0,000478817;0,000383825;0,000588596;1,65e-06;7,97e-08;6,72e-06;21
"612";103086;"FR30";2011;12;0,000180377;0,000147137;0,000216525;1,4e-06;6,68e-08;5,88e-06;21
"613";103087;"FR30";2012;4;0;0;0;0;0;0;21
"614";103087;"FR30";2010;2;0;0;0;0;0;0;21
"615";103087;"FR30";2010;5;0;0;0;0;0;0;21
"616";103087;"FR30";2012;5;0;0;0;0;0;0;21
"617";103087;"FR30";2011;2;0;0;0;0;0;0;21
"618";103087;"FR30";2011;1;0;0;0;0;0;0;21
"619";103087;"FR30";2010;6;0;0;0;0;0;0;21
"620";103087;"FR30";2010;9;0,00035289;0,000285698;0,000430224;4,64e-07;2,24e-08;1,94e-06;21
"621";103087;"FR30";2011;3;0;0;0;0;0;0;21
"622";103087;"FR30";2012;2;0;0;0;0;0;0;21
"623";103087;"FR30";2010;12;1,33e-05;1,07e-05;1,63e-05;0;0;0;21
"624";103087;"FR30";2012;1;0;0;0;0;0;0;21
"625";103087;"FR30";2010;3;0;0;0;0;0;0;21
"626";103087;"FR30";2011;5;0;0;0;0;0;0;21
"627";103087;"FR30";2011;12;0,000180377;0,000147137;0,000216525;1,4e-06;6,68e-08;5,88e-06;21
"628";103087;"FR30";2012;3;0;0;0;0;0;0;21
"629";103087;"FR30";2011;10;0,00051299;0,000415684;0,000624103;9,42e-07;4,45e-08;3,96e-06;21
"630";103087;"FR30";2011;6;0;0;0;0;0;0;21
"631";103087;"FR30";2010;8;0,000133028;0,000106633;0,000163534;0;0;0;21
"632";103087;"FR30";2011;7;0,000359134;0,000287883;0,000441479;3,76e-06;1,82e-07;1,54e-05;21
"633";103087;"FR30";2012;6;0;0;0;0;0;0;21
"634";103087;"FR30";2010;10;0,000580547;0,000475207;0,000697418;2,36e-06;1,11e-07;9,91e-06;21
"635";103087;"FR30";2012;7;0,00071814;0,000575683;0,000882764;0;0;0;21
"636";103087;"FR30";2011;8;0,000611781;0,000490418;0,000752033;0;0;0;21
"637";103087;"FR30";2010;1;0;0;0;0;0;0;21
"638";103087;"FR30";2011;4;0;0;0;0;0;0;21
"639";103087;"FR30";2010;7;0,000478817;0,000383825;0,000588596;1,65e-06;7,97e-08;6,72e-06;21
"640";103087;"FR30";2012;8;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"641";103087;"FR30";2012;12;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"642";103087;"FR30";2010;4;0;0;0;0;0;0;21
"643";103087;"FR30";2012;10;0,001063727;0,000852745;0,001307521;0;0;0;21
"644";103087;"FR30";2011;11;0,000438924;0,000351846;0,00053956;0;0;0;21
"645";103087;"FR30";2011;9;0,000758021;0,000607656;0,000931784;0;0;0;21
"646";103087;"FR30";2012;11;0,000399024;0,000319865;0,000490519;0;0;0;21
"647";103087;"FR30";2012;9;0,000445919;0,000360189;0,000544534;4,64e-07;2,24e-08;1,94e-06;21
"648";103087;"FR30";2010;11;0,000140056;0,00011441;0,000168607;2,11e-06;9,5e-08;8,75e-06;21
"649";103088;"FR30";2012;4;0;0;0;0;0;0;21
"650";103088;"FR30";2012;5;0;0;0;0;0;0;21
"651";103088;"FR30";2010;6;0;0;0;0;0;0;21
"652";103088;"FR30";2010;4;0;0;0;0;0;0;21
"653";103088;"FR30";2010;5;0;0;0;0;0;0;21
"654";103088;"FR30";2012;8;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"655";103088;"FR30";2012;2;0;0;0;0;0;0;21
"656";103088;"FR30";2011;1;0;0;0;0;0;0;21
"657";103088;"FR30";2012;6;0;0;0;0;0;0;21
"658";103088;"FR30";2010;10;0,000580547;0,000475207;0,000697418;2,36e-06;1,11e-07;9,91e-06;21
"659";103088;"FR30";2012;1;0;0;0;0;0;0;21
"660";103088;"FR30";2010;9;0,00035289;0,000285698;0,000430224;4,64e-07;2,24e-08;1,94e-06;21
"661";103088;"FR30";2010;2;0;0;0;0;0;0;21
"662";103088;"FR30";2010;11;0,000140056;0,00011441;0,000168607;2,11e-06;9,5e-08;8,75e-06;21
"663";103088;"FR30";2010;1;0;0;0;0;0;0;21
"664";103088;"FR30";2011;2;0;0;0;0;0;0;21
"665";103088;"FR30";2012;12;2,66e-05;2,13e-05;3,27e-05;0;0;0;21
"666";103088;"FR30";2012;3;0;0;0;0;0;0;21
"667";103088;"FR30";2012;9;0,000445919;0,000360189;0,000544534;4,64e-07;2,24e-08;1,94e-06;21
"668";103088;"FR30";2011;9;0,000758021;0,000607656;0,000931784;0;0;0;21
"669";103088;"FR30";2010;3;0;0;0;0;0;0;21
"670";103088;"FR30";2012;11;0,000399024;0,000319865;0,000490519;0;0;0;21
"671";103088;"FR30";2010;7;0,000478817;0,000383825;0,000588596;1,65e-06;7,97e-08;6,72e-06;21
"672";103088;"FR30";2011;3;0;0;0;0;0;0;21
"673";103088;"FR30";2011;8;0,000611781;0,000490418;0,000752033;0;0;0;21
"674";103088;"FR30";2011;12;0,000180377;0,000147137;0,000216525;1,4e-06;6,68e-08;5,88e-06;21
"675";103088;"FR30";2010;8;0,000133028;0,000106633;0,000163534;0;0;0;21
"676";103088;"FR30";2011;11;0,000438924;0,000351846;0,00053956;0;0;0;21
"677";103088;"FR30";2012;10;0,001063727;0,000852745;0,001307521;0;0;0;21
"678";103088;"FR30";2011;7;0,000359134;0,000287883;0,000441479;3,76e-06;1,82e-07;1,54e-05;21
"679";103088;"FR30";2010;12;1,33e-05;1,07e-05;1,63e-05;0;0;0;21
"680";103088;"FR30";2011;10;0,00051299;0,000415684;0,000624103;9,42e-07;4,45e-08;3,96e-06;21
"681";103088;"FR30";2012;7;0,00071814;0,000575683;0,000882764;0;0;0;21
"682";103088;"FR30";2011;6;0;0;0;0;0;0;21
"683";103088;"FR30";2011;5;0;0;0;0;0;0;21
"684";103088;"FR30";2011;4;0;0;0;0;0;0;21
"685";59106;"FR83";2010;1;0;0;0;0;0;0;25
